GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
8600000US92656,92656,ZCTA5 92656,52372,699,36627,1187,1150,465,396,244,8024,668,32,35,2544,591,3599,625,840,341,2759,558
8600000US92657,92657,ZCTA5 92657,9947,839,7593,789,0,17,31,42,1647,368,0,17,75,65,601,274,18,29,583,277
8600000US92660,92660,ZCTA5 92660,36406,1170,31747,1161,308,219,38,42,3088,573,18,30,450,175,757,268,208,194,549,181
8600000US92661,92661,ZCTA5 92661,3426,448,3106,444,0,12,0,12,34,42,10,18,49,49,227,124,18,27,209,129
8600000US92662,92662,ZCTA5 92662,2799,334,2752,325,11,16,0,12,27,24,0,12,0,12,9,13,0,12,9,13
8600000US92663,92663,ZCTA5 92663,21657,967,18970,1062,133,87,87,73,932,278,65,73,810,513,660,217,117,92,543,180
8600000US92672,92672,ZCTA5 92672,34671,1032,27574,1249,161,108,44,53,928,276,88,84,4415,931,1461,471,494,299,967,339
8600000US92673,92673,ZCTA5 92673,30537,1028,25473,1129,277,199,85,87,1513,401,413,469,1081,570,1695,472,366,219,1329,361
8600000US92675,92675,ZCTA5 92675,36686,246,25390,1219,194,234,183,89,1257,424,68,63,8394,1347,1200,385,326,235,874,331
8600000US92676,92676,ZCTA5 92676,2088,243,1869,247,17,17,15,18,79,58,0,12,21,19,87,49,19,23,68,40
8600000US92677,92677,ZCTA5 92677,66077,396,50189,1393,1331,582,401,364,6506,628,126,101,3562,1138,3962,623,763,272,3199,564
8600000US92678,92678,ZCTA5 92678,518,113,440,114,1,4,0,12,31,28,0,12,46,57,0,12,0,12,0,12
8600000US92679,92679,ZCTA5 92679,32738,1051,27284,986,352,148,102,142,3078,630,60,47,513,220,1349,331,157,86,1192,323
8600000US92683,92683,ZCTA5 92683,91758,107,36717,1545,832,372,654,266,44028,1381,199,128,5892,941,3436,768,588,215,2848,723
8600000US92688,92688,ZCTA5 92688,45062,706,34045,982,1127,367,114,98,5705,540,46,51,1754,604,2271,398,506,243,1765,396
8600000US92691,92691,ZCTA5 92691,50287,1021,39881,1259,673,304,186,107,4976,741,98,79,1962,694,2511,478,294,144,2217,420
8600000US92692,92692,ZCTA5 92692,48485,1136,37915,1136,885,366,103,61,5456,666,33,39,1567,463,2526,436,281,159,2245,422
8600000US92694,92694,ZCTA5 92694,27582,977,21943,1151,510,431,0,23,3173,624,64,58,516,338,1376,384,115,75,1261,383
8600000US92701,92701,ZCTA5 92701,51732,1804,28921,1943,421,214,275,155,2227,323,145,213,18964,2094,779,221,330,164,449,159
8600000US92703,92703,ZCTA5 92703,71963,1995,15802,1470,655,318,262,182,11617,1048,91,80,42566,2503,970,357,413,242,557,265
8600000US92704,92704,ZCTA5 92704,90525,2106,39708,2174,859,273,288,180,16069,1088,191,142,32018,2350,1392,281,454,175,938,257
8600000US92705,92705,ZCTA5 92705,46833,1479,33983,1487,706,285,509,382,4545,577,9,12,5502,1168,1579,416,407,227,1172,321
8600000US92706,92706,ZCTA5 92706,35276,1786,12857,1268,321,126,371,373,3294,619,134,127,17400,1847,899,241,344,146,555,185
8600000US92707,92707,ZCTA5 92707,62408,1602,35187,2213,682,336,331,155,4382,577,354,228,20799,1963,673,251,207,94,466,224
8600000US92708,92708,ZCTA5 92708,57779,382,31974,1090,288,142,173,93,18722,912,93,64,3899,945,2630,484,473,195,2157,408
8600000US92780,92780,ZCTA5 92780,61615,1419,28332,1497,1778,449,236,158,9327,863,244,135,18927,2199,2771,593,654,284,2117,480
8600000US92782,92782,ZCTA5 92782,23956,1211,11172,1156,322,234,265,200,8684,877,0,23,2038,984,1475,432,265,161,1210,411
8600000US92801,92801,ZCTA5 92801,67094,1876,43630,2266,2430,591,190,140,11605,1163,182,186,6581,1241,2476,595,500,258,1976,528
8600000US92802,92802,ZCTA5 92802,42476,1477,29957,1644,829,255,136,76,6658,785,235,228,3495,798,1166,304,361,216,805,238
8600000US92804,92804,ZCTA5 92804,88065,2256,54035,2466,2428,570,507,299,20942,1243,394,280,6729,1180,3030,628,644,203,2386,598
8600000US92805,92805,ZCTA5 92805,73140,1800,54701,2000,1175,437,201,133,6528,713,366,326,8600,1689,1569,317,301,134,1268,301
8600000US92806,92806,ZCTA5 92806,40174,1551,26795,1668,823,340,302,222,5676,697,137,103,4808,944,1633,439,258,178,1375,411
8600000US92807,92807,ZCTA5 92807,35980,1220,27168,1038,430,241,68,66,5884,703,95,65,978,373,1357,325,260,134,1097,277
8600000US92808,92808,ZCTA5 92808,20726,691,13621,842,593,336,0,23,4704,440,9,15,548,365,1251,400,178,104,1073,376
8600000US92821,92821,ZCTA5 92821,37840,524,26249,989,615,281,308,178,7166,598,58,91,1741,520,1703,492,283,145,1420,477
8600000US92823,92823,ZCTA5 92823,4104,536,1789,390,59,72,0,12,1845,395,0,12,74,65,337,197,17,27,320,189
8600000US92831,92831,ZCTA5 92831,37686,1030,24905,1232,1078,294,56,50,7298,924,153,138,2454,587,1742,382,358,173,1384,351
8600000US92832,92832,ZCTA5 92832,25182,1002,15091,1056,1091,316,106,132,2390,362,97,79,5375,1060,1032,363,181,157,851,320
8600000US92833,92833,ZCTA5 92833,52950,1129,22902,1412,1260,510,148,85,18434,1082,264,270,7436,997,2506,650,499,177,2007,656
8600000US92835,92835,ZCTA5 92835,23513,839,14083,826,518,226,43,48,6249,769,63,67,1265,487,1292,382,146,145,1146,388
8600000US92840,92840,ZCTA5 92840,55928,1739,24798,1777,621,271,148,136,18573,1296,135,105,10598,1213,1055,276,213,148,842,226
8600000US92841,92841,ZCTA5 92841,34228,1253,15005,1043,246,128,316,257,14816,918,78,63,3100,750,667,216,93,57,574,205
8600000US92843,92843,ZCTA5 92843,45198,1400,13149,1081,235,94,258,159,19421,995,290,167,11218,1270,627,184,93,70,534,179
8600000US92844,92844,ZCTA5 92844,24050,857,5383,730,357,234,126,83,15004,935,1,3,2635,591,544,208,97,73,447,191
8600000US92845,92845,ZCTA5 92845,16917,545,12987,500,390,275,79,78,2316,317,42,42,271,132,832,240,211,113,621,210
8600000US92860,92860,ZCTA5 92860,26613,225,20427,762,1079,222,113,74,1058,152,40,32,2572,729,1324,253,325,107,999,203
8600000US92861,92861,ZCTA5 92861,5893,65,4504,217,80,86,0,17,1001,226,0,17,126,96,182,101,36,36,146,96
8600000US92865,92865,ZCTA5 92865,20993,794,15378,1006,266,116,201,239,2851,392,35,32,1752,712,510,171,100,69,410,152
8600000US92866,92866,ZCTA5 92866,15388,1091,11966,1189,172,117,14,17,559,197,0,19,2352,922,325,119,34,32,291,111
8600000US92867,92867,ZCTA5 92867,44545,1319,33356,1470,597,467,287,199,5085,598,20,24,3754,805,1446,299,261,102,1185,292
8600000US92868,92868,ZCTA5 92868,28148,1191,13973,1019,873,322,60,55,4051,809,87,92,8360,1325,744,267,203,149,541,228
8600000US92869,92869,ZCTA5 92869,36598,1043,27884,1243,329,168,166,104,4040,415,11,23,2552,615,1616,392,173,94,1443,367
8600000US92870,92870,ZCTA5 92870,53642,352,38805,1031,684,261,367,366,9329,704,106,72,2452,529,1899,401,451,231,1448,359
8600000US92879,92879,ZCTA5 92879,45767,1477,29286,1639,2429,539,260,198,5810,704,248,119,5794,975,1940,420,853,299,1087,258
8600000US92880,92880,ZCTA5 92880,68915,1840,32945,1927,5227,828,437,254,16358,1354,89,65,9827,1918,4032,751,969,375,3063,624
8600000US92881,92881,ZCTA5 92881,34039,1574,22703,1373,2166,619,173,136,4278,710,121,143,3117,821,1481,444,296,146,1185,386
8600000US92882,92882,ZCTA5 92882,71188,1640,49904,1986,2202,543,300,135,6189,567,415,210,9006,1269,3172,612,1027,348,2145,421
8600000US92883,92883,ZCTA5 92883,33982,1317,22243,1304,2341,591,242,245,3915,641,37,40,2823,802,2381,690,732,298,1649,546
8600000US92886,92886,ZCTA5 92886,50543,635,37912,1023,554,394,83,88,8972,775,83,78,741,274,2198,400,310,143,1888,396
8600000US92887,92887,ZCTA5 92887,20143,605,14361,649,259,171,21,36,3992,493,0,23,424,179,1086,369,146,117,940,357
8600000US93001,93001,ZCTA5 93001,33354,1303,28779,1665,255,108,581,330,589,245,95,115,1927,772,1128,274,266,173,862,250
8600000US93003,93003,ZCTA5 93003,51956,1250,42988,1389,831,273,401,143,2317,384,47,48,2483,590,2889,496,660,255,2229,440
8600000US93004,93004,ZCTA5 93004,30494,1065,25481,1075,665,288,161,111,1384,321,13,22,997,306,1793,499,540,276,1253,381
8600000US93010,93010,ZCTA5 93010,44122,957,33166,1045,1051,368,204,98,4204,642,76,70,2925,594,2496,427,383,203,2113,374
8600000US93012,93012,ZCTA5 93012,36234,986,28428,1103,505,197,175,128,4115,527,0,26,917,321,2094,637,128,88,1966,641
8600000US93013,93013,ZCTA5 93013,16735,499,12590,889,50,35,282,248,552,232,0,19,2807,742,454,191,65,43,389,175
8600000US93015,93015,ZCTA5 93015,17713,534,15542,828,26,29,67,72,208,117,30,33,1400,474,440,217,186,129,254,168
8600000US93021,93021,ZCTA5 93021,37989,567,29894,961,513,264,246,129,2786,427,266,219,2482,760,1802,350,314,157,1488,327
8600000US93022,93022,ZCTA5 93022,7147,626,6450,569,1,2,114,79,104,75,11,17,193,169,274,218,24,30,250,214
8600000US93023,93023,ZCTA5 93023,20272,915,18580,870,46,46,111,81,307,121,30,41,486,209,712,269,115,138,597,238
8600000US93030,93030,ZCTA5 93030,60191,1663,44835,2065,1714,539,1058,529,4497,919,36,35,6111,1116,1940,656,457,245,1483,583
8600000US93033,93033,ZCTA5 93033,83572,1596,64394,2057,1799,389,1925,770,5802,676,303,177,7677,1122,1672,360,475,202,1197,286
8600000US93035,93035,ZCTA5 93035,28795,1094,22834,1129,1080,337,215,145,1668,286,72,54,1657,550,1269,332,340,142,929,299
8600000US93036,93036,ZCTA5 93036,47234,1670,35593,1520,1199,362,108,71,3286,521,77,59,4957,938,2014,463,357,173,1657,461
8600000US93040,93040,ZCTA5 93040,1832,269,1468,252,56,53,27,31,18,21,0,12,194,103,69,44,31,22,38,39
8600000US93041,93041,ZCTA5 93041,24487,254,17156,794,1330,375,169,127,1524,343,207,111,1671,520,2430,601,334,155,2096,578
8600000US93042,93042,ZCTA5 93042,99,74,50,82,12,18,0,12,6,12,0,12,7,16,24,25,0,12,24,25
8600000US93043,93043,ZCTA5 93043,363,280,262,252,0,12,0,12,0,12,0,12,101,179,0,12,0,12,0,12
8600000US93060,93060,ZCTA5 93060,34226,568,29343,824,92,68,176,86,606,301,19,29,2816,574,1174,297,408,195,766,217
8600000US93063,93063,ZCTA5 93063,56457,1117,44439,1327,816,298,322,155,5143,518,81,65,2668,540,2988,525,616,177,2372,472
8600000US93064,93064,ZCTA5 93064,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US93065,93065,ZCTA5 93065,72763,1076,58618,1510,1001,338,273,289,7265,719,50,38,2679,656,2877,529,341,130,2536,532
8600000US93066,93066,ZCTA5 93066,3208,405,2778,392,32,32,0,12,80,53,11,16,287,214,20,18,8,12,12,13
8600000US93067,93067,ZCTA5 93067,579,227,431,212,33,56,0,12,30,45,0,12,58,66,27,42,27,42,0,12
8600000US93101,93101,ZCTA5 93101,32101,1298,22960,1680,459,183,239,139,1336,366,149,211,5619,1188,1339,411,368,294,971,284
8600000US93103,93103,ZCTA5 93103,20698,1056,15753,1224,336,204,127,112,577,248,0,23,3081,831,824,248,171,129,653,213
8600000US93105,93105,ZCTA5 93105,26177,1024,22124,933,204,122,268,182,948,240,23,31,1814,553,796,253,180,172,616,213
8600000US93108,93108,ZCTA5 93108,11178,592,10174,565,63,52,35,37,379,114,0,19,186,81,341,144,116,117,225,99
8600000US93109,93109,ZCTA5 93109,12066,922,10035,805,203,105,121,89,600,158,0,19,610,217,497,248,8,13,489,247
8600000US93110,93110,ZCTA5 93110,16838,892,12985,824,369,187,164,125,949,299,0,19,1648,507,723,251,246,192,477,174
8600000US93111,93111,ZCTA5 93111,18334,1038,14739,906,295,201,80,71,1192,325,0,19,1401,421,627,194,107,83,520,186
8600000US93117,93117,ZCTA5 93117,57913,999,37319,1309,1413,361,283,144,7949,454,30,28,7400,989,3519,470,977,335,2542,379
8600000US93201,93201,ZCTA5 93201,1315,225,1044,213,0,12,61,67,5,8,0,12,147,87,58,50,23,31,35,39
8600000US93202,93202,ZCTA5 93202,3684,613,1523,428,165,173,72,64,182,182,0,12,1485,470,257,151,74,89,183,120
8600000US93203,93203,ZCTA5 93203,22471,419,19588,705,323,214,92,72,46,35,71,112,2062,534,289,117,211,108,78,56
8600000US93204,93204,ZCTA5 93204,13119,25,5497,765,783,248,172,59,65,35,13,15,6347,792,242,85,44,37,198,64
8600000US93205,93205,ZCTA5 93205,1593,607,1427,582,16,27,31,37,0,12,0,12,0,12,119,130,0,12,119,130
8600000US93206,93206,ZCTA5 93206,2044,353,1895,337,33,23,9,12,1,2,0,12,69,49,37,52,5,6,32,49
8600000US93207,93207,ZCTA5 93207,269,101,251,97,0,12,11,16,3,4,0,12,0,12,4,4,0,12,4,4
8600000US93208,93208,ZCTA5 93208,48,70,48,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US93210,93210,ZCTA5 93210,18163,379,11087,859,727,299,187,107,412,142,68,37,4597,701,1085,216,161,81,924,207
8600000US93212,93212,ZCTA5 93212,24384,546,15656,785,2679,435,434,127,189,57,37,30,4577,444,812,243,131,53,681,238
8600000US93215,93215,ZCTA5 93215,55845,1075,40123,1458,2672,412,512,206,6539,731,68,43,4782,915,1149,281,402,223,747,166
8600000US93218,93218,ZCTA5 93218,889,224,778,197,0,12,5,8,0,12,0,12,103,87,3,5,0,12,3,5
8600000US93219,93219,ZCTA5 93219,10375,881,8090,867,61,51,0,19,804,307,41,53,1354,413,25,22,22,21,3,4
8600000US93220,93220,ZCTA5 93220,313,408,313,408,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US93221,93221,ZCTA5 93221,15036,587,12961,674,160,94,199,180,154,100,19,22,1206,277,337,153,130,73,207,115
8600000US93222,93222,ZCTA5 93222,1420,412,1285,394,0,12,53,43,30,32,0,12,13,20,39,51,6,12,33,52
8600000US93223,93223,ZCTA5 93223,10738,32,8739,568,198,259,168,127,10,17,0,19,1553,547,70,54,24,22,46,48
8600000US93224,93224,ZCTA5 93224,402,92,376,88,0,12,10,9,2,3,0,12,0,12,14,12,0,12,14,12
8600000US93225,93225,ZCTA5 93225,5319,760,4985,779,0,17,49,67,55,40,0,17,13,21,217,131,0,17,217,131
8600000US93226,93226,ZCTA5 93226,195,84,192,85,3,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US93230,93230,ZCTA5 93230,66235,742,50769,1388,2915,504,439,160,2906,416,91,88,6276,1086,2839,654,728,306,2111,530
8600000US93234,93234,ZCTA5 93234,7028,77,2990,663,0,17,54,86,0,17,0,17,3913,657,71,114,71,114,0,17
8600000US93235,93235,ZCTA5 93235,3804,614,2848,636,0,12,0,12,74,89,0,12,810,476,72,71,32,35,40,65
8600000US93238,93238,ZCTA5 93238,1408,482,1337,444,0,12,0,12,26,43,0,12,45,73,0,12,0,12,0,12
8600000US93239,93239,ZCTA5 93239,1688,432,934,378,15,17,29,42,0,12,0,12,691,407,19,26,19,26,0,12
8600000US93240,93240,ZCTA5 93240,6960,953,6698,961,52,69,41,48,0,17,0,17,49,77,120,111,0,17,120,111
8600000US93241,93241,ZCTA5 93241,16969,840,15659,918,42,66,68,79,21,29,5,10,1165,393,9,15,9,15,0,19
8600000US93242,93242,ZCTA5 93242,3352,421,2356,433,0,12,0,12,96,143,0,12,819,256,81,124,0,12,81,124
8600000US93243,93243,ZCTA5 93243,1709,714,1254,582,0,12,186,290,186,214,0,12,15,24,68,106,0,12,68,106
8600000US93244,93244,ZCTA5 93244,402,150,394,149,0,12,0,12,4,7,0,12,0,12,4,6,0,12,4,6
8600000US93245,93245,ZCTA5 93245,37907,799,22781,1166,2998,489,1012,245,2237,435,226,115,6621,1112,2032,430,183,113,1849,417
8600000US93247,93247,ZCTA5 93247,18487,673,15013,857,47,43,73,59,240,197,0,19,2723,626,391,187,97,71,294,170
8600000US93249,93249,ZCTA5 93249,2264,280,2135,280,15,19,0,12,0,12,0,12,114,71,0,12,0,12,0,12
8600000US93250,93250,ZCTA5 93250,15523,742,13854,790,130,52,45,43,12,18,11,16,1263,351,208,94,75,66,133,67
8600000US93251,93251,ZCTA5 93251,243,77,222,79,2,3,0,12,8,14,0,12,11,15,0,12,0,12,0,12
8600000US93252,93252,ZCTA5 93252,3188,245,2369,221,68,43,84,48,122,49,0,12,125,72,420,124,354,119,66,33
8600000US93254,93254,ZCTA5 93254,626,215,548,204,6,10,0,12,3,5,0,12,43,66,26,20,8,8,18,20
8600000US93255,93255,ZCTA5 93255,707,330,649,341,0,12,14,22,15,23,0,12,18,29,11,16,0,12,11,16
8600000US93256,93256,ZCTA5 93256,6113,787,4701,742,76,87,0,17,0,17,0,17,1200,523,136,184,79,121,57,66
8600000US93257,93257,ZCTA5 93257,76676,1536,59197,2292,586,285,1932,325,2882,451,160,99,9851,1741,2068,469,773,288,1295,367
8600000US93258,93258,ZCTA5 93258,2254,480,1376,359,0,12,0,12,615,309,0,12,254,156,9,15,0,12,9,15
8600000US93260,93260,ZCTA5 93260,193,115,91,47,58,92,0,12,0,12,0,12,0,12,44,53,0,12,44,53
8600000US93261,93261,ZCTA5 93261,3014,366,1940,304,0,12,44,68,128,99,0,12,886,254,16,19,8,13,8,13
8600000US93262,93262,ZCTA5 93262,75,35,14,31,15,34,0,12,14,33,0,12,0,12,32,37,0,12,32,37
8600000US93263,93263,ZCTA5 93263,20710,433,17173,820,342,142,62,41,122,78,0,23,2683,641,328,162,153,126,175,95
8600000US93265,93265,ZCTA5 93265,3388,523,3082,512,14,19,52,50,0,12,0,12,115,80,125,84,16,23,109,77
8600000US93266,93266,ZCTA5 93266,1440,417,753,370,0,12,13,18,0,12,0,12,674,327,0,12,0,12,0,12
8600000US93267,93267,ZCTA5 93267,7045,948,5300,771,0,17,14,14,4,7,0,17,1695,885,32,29,21,25,11,14
8600000US93268,93268,ZCTA5 93268,17620,863,15714,969,163,92,69,66,407,271,27,26,855,418,385,262,53,64,332,241
8600000US93270,93270,ZCTA5 93270,5605,608,3655,620,277,193,198,252,0,17,5,10,1418,398,52,59,5,9,47,59
8600000US93271,93271,ZCTA5 93271,2268,260,2154,257,0,12,26,27,26,22,11,17,19,25,32,27,6,9,26,25
8600000US93272,93272,ZCTA5 93272,4186,512,3551,494,0,12,0,12,0,12,0,12,567,243,68,87,12,18,56,85
8600000US93274,93274,ZCTA5 93274,72918,891,57933,1478,2355,477,670,261,1444,452,141,71,7807,1097,2568,556,833,355,1735,441
8600000US93276,93276,ZCTA5 93276,159,65,150,62,0,12,1,3,0,12,0,12,1,3,7,9,0,12,7,9
8600000US93277,93277,ZCTA5 93277,52785,1517,42799,1698,1244,423,859,377,2045,428,30,36,3724,743,2084,498,574,251,1510,401
8600000US93280,93280,ZCTA5 93280,27552,258,21731,911,1774,335,201,157,213,133,54,33,2866,743,713,207,235,152,478,130
8600000US93283,93283,ZCTA5 93283,2086,532,1854,512,0,12,68,73,0,12,0,12,42,67,122,175,0,12,122,175
8600000US93285,93285,ZCTA5 93285,1723,378,1709,378,0,12,0,12,0,12,0,12,0,12,14,22,0,12,14,22
8600000US93286,93286,ZCTA5 93286,9916,538,8167,636,27,28,15,24,15,17,23,33,1554,476,115,75,52,36,63,68
8600000US93287,93287,ZCTA5 93287,74,40,67,38,0,12,0,12,7,10,0,12,0,12,0,12,0,12,0,12
8600000US93291,93291,ZCTA5 93291,56627,1880,42930,2430,923,415,819,346,4430,1137,190,124,4585,1094,2750,800,822,600,1928,699
8600000US93292,93292,ZCTA5 93292,40512,1894,32051,1878,713,305,378,202,1566,507,0,26,4095,1120,1709,501,433,213,1276,424
8600000US93301,93301,ZCTA5 93301,12345,882,8437,917,1214,466,113,74,644,397,19,32,1050,592,868,419,127,106,741,378
8600000US93304,93304,ZCTA5 93304,50787,1664,31361,1795,6250,1035,587,411,1460,614,32,39,9795,1442,1302,360,508,230,794,261
8600000US93305,93305,ZCTA5 93305,39114,1422,26316,1519,2386,501,638,304,526,237,27,37,8128,1229,1093,379,574,333,519,206
8600000US93306,93306,ZCTA5 93306,70208,1832,56466,1981,2285,635,1105,550,1935,497,117,82,6159,830,2141,511,760,281,1381,372
8600000US93307,93307,ZCTA5 93307,84948,2338,58015,2489,5453,910,1637,748,2016,564,392,430,15754,2249,1681,534,617,288,1064,424
8600000US93308,93308,ZCTA5 93308,54042,1813,45982,1711,1608,506,799,329,783,308,30,39,2359,1072,2481,454,503,227,1978,399
8600000US93309,93309,ZCTA5 93309,60893,1459,43426,1632,5740,805,350,186,2355,472,230,197,6269,836,2523,472,490,161,2033,455
8600000US93311,93311,ZCTA5 93311,44862,1739,30021,1590,2233,544,626,390,7773,840,45,39,2347,735,1817,505,338,152,1479,496
8600000US93312,93312,ZCTA5 93312,59359,1790,46766,1995,1166,387,252,124,4362,522,123,110,3750,792,2940,723,827,378,2113,609
8600000US93313,93313,ZCTA5 93313,51245,2164,31838,1967,3809,901,403,232,5982,910,23,33,7706,1547,1484,622,709,554,775,303
8600000US93314,93314,ZCTA5 93314,26992,1563,21908,1561,281,161,369,206,1968,498,104,90,1347,423,1015,363,204,142,811,302
8600000US93401,93401,ZCTA5 93401,29108,898,24897,909,462,221,67,50,1262,263,0,23,1220,431,1200,283,202,97,998,265
8600000US93402,93402,ZCTA5 93402,15730,660,14009,662,28,37,192,115,517,268,0,19,346,211,638,301,55,69,583,276
8600000US93405,93405,ZCTA5 93405,35534,911,26458,985,2506,328,257,151,3375,344,31,22,1516,374,1391,284,139,70,1252,251
8600000US93410,93410,ZCTA5 93410,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US93420,93420,ZCTA5 93420,29940,863,25512,960,121,82,361,231,1475,389,92,133,1044,444,1335,456,280,220,1055,431
8600000US93422,93422,ZCTA5 93422,33221,867,30431,1030,356,239,122,76,750,330,31,51,422,161,1109,369,189,117,920,353
8600000US93424,93424,ZCTA5 93424,684,249,599,203,0,12,0,12,52,74,0,12,0,12,33,49,0,12,33,49
8600000US93426,93426,ZCTA5 93426,1839,298,1724,309,71,130,6,8,7,8,0,12,8,9,23,21,0,12,23,21
8600000US93427,93427,ZCTA5 93427,5757,421,4861,516,137,108,45,49,22,25,0,17,476,445,216,135,0,17,216,135
8600000US93428,93428,ZCTA5 93428,6155,415,5440,418,25,30,0,17,201,110,0,17,337,176,152,79,26,31,126,77
8600000US93429,93429,ZCTA5 93429,147,69,121,80,8,15,0,12,0,12,0,12,18,29,0,12,0,12,0,12
8600000US93430,93430,ZCTA5 93430,3101,359,2974,361,7,6,0,12,87,63,0,12,10,14,23,35,0,12,23,35
8600000US93432,93432,ZCTA5 93432,990,275,934,271,0,12,10,19,0,12,0,12,12,20,34,56,0,12,34,56
8600000US93433,93433,ZCTA5 93433,13524,43,10822,702,330,199,297,283,427,353,126,154,1101,533,421,189,51,83,370,171
8600000US93434,93434,ZCTA5 93434,7313,52,4968,644,28,32,133,124,298,146,0,17,1732,589,154,82,32,30,122,77
8600000US93436,93436,ZCTA5 93436,56606,802,37987,1582,2546,590,1010,343,1704,417,227,115,8885,1186,4247,660,924,324,3323,674
8600000US93437,93437,ZCTA5 93437,3450,276,2271,302,292,161,36,42,186,82,25,39,63,47,577,184,22,19,555,184
8600000US93440,93440,ZCTA5 93440,1601,475,1463,504,0,12,0,12,70,108,0,12,68,109,0,12,0,12,0,12
8600000US93441,93441,ZCTA5 93441,996,191,863,176,10,24,0,12,16,27,42,64,52,63,13,26,0,12,13,26
8600000US93442,93442,ZCTA5 93442,11084,183,10121,416,140,188,97,101,317,172,0,19,161,101,248,185,68,92,180,142
8600000US93444,93444,ZCTA5 93444,20049,1070,16822,1099,349,205,92,67,554,205,0,23,1505,629,727,309,228,175,499,205
8600000US93445,93445,ZCTA5 93445,7714,737,5923,870,0,17,54,57,449,329,0,17,814,595,474,338,73,118,401,307
8600000US93446,93446,ZCTA5 93446,44911,991,40023,1264,752,283,254,166,513,220,0,26,2230,705,1139,344,174,91,965,322
8600000US93449,93449,ZCTA5 93449,8060,22,7239,225,131,115,16,19,181,120,0,17,164,109,329,155,9,13,320,156
8600000US93450,93450,ZCTA5 93450,853,273,725,254,0,12,0,12,8,10,0,12,120,94,0,12,0,12,0,12
8600000US93451,93451,ZCTA5 93451,4189,579,3478,537,11,12,8,8,55,58,0,12,518,441,119,95,5,7,114,94
8600000US93452,93452,ZCTA5 93452,728,444,631,356,0,12,0,12,16,21,0,12,79,124,2,12,0,12,2,12
8600000US93453,93453,ZCTA5 93453,3345,620,3243,626,57,95,0,12,0,12,0,12,0,12,45,74,0,12,45,74
8600000US93454,93454,ZCTA5 93454,40333,1384,29501,1856,762,319,218,123,2013,366,82,103,6465,1136,1292,353,291,164,1001,323
8600000US93455,93455,ZCTA5 93455,44490,1446,36793,1625,509,251,297,141,2226,449,145,96,2523,653,1997,473,303,135,1694,450
8600000US93458,93458,ZCTA5 93458,56702,1353,41880,2246,533,275,245,176,2555,519,9,14,10316,1902,1164,451,253,163,911,413
8600000US93460,93460,ZCTA5 93460,4886,613,4051,581,9,9,241,109,117,130,0,12,79,86,389,254,58,86,331,203
8600000US93461,93461,ZCTA5 93461,1545,400,1470,383,34,46,0,12,3,4,0,12,21,24,17,22,6,11,11,20
8600000US93463,93463,ZCTA5 93463,8011,494,6957,520,40,56,45,44,205,153,0,17,563,409,201,103,0,17,201,103
